t,A,V,P,M,U,health,state,score,audio_score,raw_distance,distance,motion_fraction,naive_fraction,fallback,server,physical_p,physical_m,physical_u
21.3,0,0,0,0,0,0,0,0,0.2745696713391712,2.9917044180824806,2.9975886185764575,0.0,0.0,0,1,0,0,0
21.4,0,0,0,0,0,0,0,0,0.646053258397129,3.013870351039399,2.9975886185764575,0.0,0.0,0,1,0,0,0
21.5,0,0,0,0,0,0,0,0,0.22124952435925258,2.9942926547107187,2.9942926547107187,0.0,0.0,0,1,0,0,0
21.6,0,0,0,0,0,0,0,0,0.3427995240589669,2.9724626683468167,2.9942926547107187,0.0,0.0,0,1,0,0,0
21.7,0,0,0,0,0,0,0,0,0.6180881197539594,3.0254155714566817,2.9942926547107187,0.0,0.0,0,1,0,0,0
21.8,0,0,0,0,0,0,0,0,0.6610729030625588,2.997297763016665,2.997297763016665,0.0,0.0,0,1,0,0,0
21.9,0,0,0,0,0,0,0,0,0.650879439620897,2.9871799541947492,2.9942926547107187,0.0,0.0,0,1,0,0,0
22.0,0,0,0,0,0,0,0,0,0.39034494843135614,3.0156911307366596,2.997297763016665,0.0,0.0,0,1,0,0,0
22.1,0,0,0,0,0,0,0,0,0.7594866333692555,3.0315501176345743,3.0156911307366596,0.0,0.0,0,1,0,0,0
22.2,0,0,0,0,0,0,0,0,0.19836814484747797,2.98257238425072,2.997297763016665,0.0,0.0,0,1,0,0,0
22.3,0,0,0,0,0,0,0,0,0.4230082356737769,2.982601358242607,2.9871799541947492,0.0,0.0,0,1,0,0,0
22.4,0,0,0,0,0,0,0,0,0.36735312882517523,2.981553249712478,2.982601358242607,0.0,0.0,0,1,0,0,0
22.5,0,0,0,0,0,0,0,0,0.2990811208886659,3.0330345829491403,2.982601358242607,0.0,0.0,0,1,0,0,0
22.6,0,0,0,0,0,0,0,0,0.31415084001034205,2.968444965808145,2.98257238425072,0.0,0.0,0,1,0,0,0
22.7,0,0,0,0,0,0,0,0,0.336425164152477,3.006908795947084,2.982601358242607,0.0,0.0,0,1,0,0,0
22.8,0,0,0,0,0,0,0,0,0.31188149856599984,2.941142902158466,2.981553249712478,0.0,0.0,0,1,0,0,0
22.9,0,0,0,0,0,0,0,0,0.32955015256543746,2.9804897204130403,2.9804897204130403,0.0,0.0,0,1,0,0,0
23.0,0,0,0,0,0,0,0,0,0.2690882799879828,2.9727874187492485,2.9727874187492485,0.0,0.0,0,1,0,0,0
23.1,0,0,0,0,0,0,0,0,0.32593572142878524,2.9692002580321013,2.9727874187492485,0.0,0.0,0,1,0,0,0
23.2,0,0,0,0,0,0,0,0,0.4086256422954267,3.007807382104646,2.9727874187492485,0.0,0.0,0,1,0,0,0
23.3,0,0,0,0,0,0,0,0,0.5080862778313162,3.0224340398941694,2.9804897204130403,0.0,0.0,0,1,0,0,0
23.4,0,0,0,0,0,0,0,0,0.3961835689186476,3.00728526820867,3.00728526820867,0.0,0.0,0,1,0,0,0
23.5,0,0,0,0,0,0,0,0,0.43622080622163006,2.9991865132661366,3.00728526820867,0.0,0.0,0,1,0,0,0
23.6,0,0,0,0,0,0,0,0,0.5050476233016756,3.013383718325378,3.007807382104646,0.0,0.0,0,1,0,0,0
23.7,0,0,0,0,0,0,0,0,0.6286061189002274,3.01140542308648,3.01140542308648,0.0,0.0,0,1,0,0,0
23.8,0,0,0,0,0,0,0,0,0.6007261545174195,3.026334649733527,3.01140542308648,0.0,0.0,0,1,0,0,0
23.9,0,0,0,0,0,0,0,0,0.4985564584698604,2.990771328719547,3.01140542308648,0.0,0.0,0,1,0,0,0
